"SA - media.nypl.org"

"Custom View: 1/1/07 - 12/11/09"
"2007-01-01 00:00:00","2009-12-11 23:59:59"


"Downloaded Files"
,"Downloaded Files",HRef,"Downloads","% Downloads","Visits"
518,"http://media.nypl.org/Graphic_Modernism/Magilow_10_10_07.mp3","http://media.nypl.org/Graphic_Modernism/Magilow_10_10_07.mp3",2,0.00001,2
519,"http://media.nypl.org/Graphic_Modernism/Szczerski_12_9_07.mp3","http://media.nypl.org/Graphic_Modernism/Szczerski_12_9_07.mp3",2,0.00001,2
520,"http://media.nypl.org/Richardson_1_24_08/Richardson_1_24_08.mp3\t383.mp3","http://media.nypl.org/Richardson_1_24_08/Richardson_1_24_08.mp3\t383.mp3",1,0.0,1
521,"http://media.nypl.org/Orwell_11_7_07/Orwell_11_7_07pt3.mp3\t1607.mp3","http://media.nypl.org/Orwell_11_7_07/Orwell_11_7_07pt3.mp3\t1607.mp3",1,0.0,1
522,"http://media.nypl.org/video/live_2007_11_03_blindspot_pt2.mp4","http://media.nypl.org/video/live_2007_11_03_blindspot_pt2.mp4",1,0.0,1
523,"http://media.nypl.org/Phillips_11_12_07/Phillips_11_12_07.mp3\t1023.mp3","http://media.nypl.org/Phillips_11_12_07/Phillips_11_12_07.mp3\t1023.mp3",1,0.0,1
524,"http://media.nypl.org/Tippett_Brown_1_29_08/Tippett_Brown_1_29_08.mp3\t22.mp3","http://media.nypl.org/Tippett_Brown_1_29_08/Tippett_Brown_1_29_08.mp3\t22.mp3",1,0.0,1
525,"http://media.nypl.org/audio/live_2009_09_24_solnit_coyote.mp3\t768.mp3","http://media.nypl.org/audio/live_2009_09_24_solnit_coyote.mp3\t768.mp3",1,0.0,1
526,"http://media.nypl.org/Moth_10_12_07/Moth_10_12_07_pt2.mp3\t1559.mp3","http://media.nypl.org/Moth_10_12_07/Moth_10_12_07_pt2.mp3\t1559.mp3",1,0.0,1
527,"http://media.nypl.org/Nadas_11_9_07/Nadas_11_9_07.mp3\t1280.mp3","http://media.nypl.org/Nadas_11_9_07/Nadas_11_9_07.mp3\t1280.mp3",1,0.0,1
528,"http://media.nypl.org/Nooteboom_11_19_07/Nooteboom_11_19_07.mp3\t991.mp3","http://media.nypl.org/Nooteboom_11_19_07/Nooteboom_11_19_07.mp3\t991.mp3",1,0.0,1
529,"http://media.nypl.org/Moth_10_12_07/Moth_10_12_07_pt1.mp3\t456.mp3","http://media.nypl.org/Moth_10_12_07/Moth_10_12_07_pt1.mp3\t456.mp3",1,0.0,1
530,"http://media.nypl.org/Klein_9_24_07/Klein_9_24_07.mp3\t122.mp3","http://media.nypl.org/Klein_9_24_07/Klein_9_24_07.mp3\t122.mp3",1,0.0,1
531,"http://media.nypl.org/Kristof_11_30_07/Kristof_11_30_07.mp3\t1056.mp3","http://media.nypl.org/Kristof_11_30_07/Kristof_11_30_07.mp3\t1056.mp3",1,0.0,1
532,"http://media.nypl.org/Moth_10_12_07/Moth_10_12_07_pt2.mp3\t124.mp3","http://media.nypl.org/Moth_10_12_07/Moth_10_12_07_pt2.mp3\t124.mp3",1,0.0,1
533,"http://media.nypl.org/Orwell_11_7_07/Orwell_11_7_07pt1.mp3\t690.mp3","http://media.nypl.org/Orwell_11_7_07/Orwell_11_7_07pt1.mp3\t690.mp3",1,0.0,1
534,"http://media.nypl.org/audio/live_2009_10_08_cognitive_gelb.mp3\t24.mp3","http://media.nypl.org/audio/live_2009_10_08_cognitive_gelb.mp3\t24.mp3",1,0.0,1
535,"http://media.nypl.org/Cullman/julia_child_10_10_07.mp3\t436.mp3","http://media.nypl.org/Cullman/julia_child_10_10_07.mp3\t436.mp3",1,0.0,1
536,"http://media.nypl.org/Fashion_10_15_07/Fashion_10_15_07.MP3\t1313.MP3","http://media.nypl.org/Fashion_10_15_07/Fashion_10_15_07.MP3\t1313.MP3",1,0.0,1
537,"http://media.nypl.org/teenlink_audio/muhlenberg/1_Intro.mp3\t465.mp3","http://media.nypl.org/teenlink_audio/muhlenberg/1_Intro.mp3\t465.mp3",1,0.0,1
538,"http://media.nypl.org/Tippett_Brown_1_29_08/Tippett_Brown_1_29_08.mp3\t28.mp3","http://media.nypl.org/Tippett_Brown_1_29_08/Tippett_Brown_1_29_08.mp3\t28.mp3",1,0.0,1
539,"http://media.nypl.org/Burns_9_27_07/Burns_9_27_07.mp3\t732.mp3","http://media.nypl.org/Burns_9_27_07/Burns_9_27_07.mp3\t732.mp3",1,0.0,1
540,"http://media.nypl.org/Geary_10_9_07/Geary_10_9_07.mp3\t1035.mp3","http://media.nypl.org/Geary_10_9_07/Geary_10_9_07.mp3\t1035.mp3",1,0.0,1
541,"http://media.nypl.org/teenlink_audio/jefferson_market/5_My_Fantasy_Library.mp3\t403.mp3","http://media.nypl.org/teenlink_audio/jefferson_market/5_My_Fantasy_Library.mp3\t403.mp3",1,0.0,1
542,"http://media.nypl.org/teenlink_audio/jefferson_market/6_Defining_Me.mp3\t22.mp3","http://media.nypl.org/teenlink_audio/jefferson_market/6_Defining_Me.mp3\t22.mp3",1,0.0,1
543,"http://media.nypl.org/teenlink_audio/jefferson_market/6_Defining_Me.mp3\t421.mp3","http://media.nypl.org/teenlink_audio/jefferson_market/6_Defining_Me.mp3\t421.mp3",1,0.0,1
544,"http://media.nypl.org/teenlink_audio/jefferson_market/2_Food_for_Thought.mp3\t373.mp3","http://media.nypl.org/teenlink_audio/jefferson_market/2_Food_for_Thought.mp3\t373.mp3",1,0.0,1
545,"http://media.nypl.org/teenlink_audio/125_street/7_Wrap_Up.mp3\t1585.mp3","http://media.nypl.org/teenlink_audio/125_street/7_Wrap_Up.mp3\t1585.mp3",1,0.0,1
546,"http://media.nypl.org/teenlink_audio/96th_st_branch/2_hospital_stories.mp3\t1035.mp3","http://media.nypl.org/teenlink_audio/96th_st_branch/2_hospital_stories.mp3\t1035.mp3",1,0.0,1
547,"http://media.nypl.org/teenlink_audio/jefferson_market/4_What_I_Hate.mp3\t763.mp3","http://media.nypl.org/teenlink_audio/jefferson_market/4_What_I_Hate.mp3\t763.mp3",1,0.0,1
548,"http://media.nypl.org/teenlink_audio/muhlenberg/1_Intro.mp3\t25.mp3","http://media.nypl.org/teenlink_audio/muhlenberg/1_Intro.mp3\t25.mp3",1,0.0,1
549,"http://media.nypl.org/Kalman_10_23_07/Kalman_10_23_07.mp3\t447.mp3","http://media.nypl.org/Kalman_10_23_07/Kalman_10_23_07.mp3\t447.mp3",1,0.0,1
550,"http://media.nypl.org/audio/live_2009_10_08_cognitive_gelb.mp3\t1763.mp3","http://media.nypl.org/audio/live_2009_10_08_cognitive_gelb.mp3\t1763.mp3",1,0.0,1
551,"http://media.nypl.org/pico_iyer_4_11_08/pico_iyer_4_11_08.mp3\t696.mp3","http://media.nypl.org/pico_iyer_4_11_08/pico_iyer_4_11_08.mp3\t696.mp3",1,0.0,1
552,"http://media.nypl.org/live/what_happens_now_11_10_08.mp3\t904.mp3","http://media.nypl.org/live/what_happens_now_11_10_08.mp3\t904.mp3",1,0.0,1
553,"http://media.nypl.org/live/rust_hills_tribute_11_14_08.mp3\t622.mp3","http://media.nypl.org/live/rust_hills_tribute_11_14_08.mp3\t622.mp3",1,0.0,1
554,"http://media.nypl.org/live/smith_12_5_08.mp3\t102.mp3","http://media.nypl.org/live/smith_12_5_08.mp3\t102.mp3",1,0.0,1
555,"http://media.nypl.org/mccann_ondaatje_5_4_08/mccann_ondaatje_5_4_08.mp3\t384.mp3","http://media.nypl.org/mccann_ondaatje_5_4_08/mccann_ondaatje_5_4_08.mp3\t384.mp3",1,0.0,1
556,"http://media.nypl.org/teenlink_audio/125_street/1_Intro.mp3\t3090.mp3","http://media.nypl.org/teenlink_audio/125_street/1_Intro.mp3\t3090.mp3",1,0.0,1
557,"http://media.nypl.org/live/lee_mcbride_9_26_08.mp3\t340.mp3","http://media.nypl.org/live/lee_mcbride_9_26_08.mp3\t340.mp3",1,0.0,1
558,"http://media.nypl.org/live/live_dada_4_13_09.mp3\t354.mp3","http://media.nypl.org/live/live_dada_4_13_09.mp3\t354.mp3",1,0.0,1
559,"http://media.nypl.org/audio/live_2006_11_18_ideasday_celebration.mp3","http://media.nypl.org/audio/live_2006_11_18_ideasday_celebration.mp3",1,0.0,1
560,"http://media.nypl.org/live/live_gehry_2009_05_11.mp3\t99.mp3","http://media.nypl.org/live/live_gehry_2009_05_11.mp3\t99.mp3",1,0.0,1
561,"http://media.nypl.org/live/badinter_katyal_9_19_08.mp3\t94.mp3","http://media.nypl.org/live/badinter_katyal_9_19_08.mp3\t94.mp3",1,0.0,1
562,"http://media.nypl.org/audio/live_2006_11_18_ideasday_finance.mp3","http://media.nypl.org/audio/live_2006_11_18_ideasday_finance.mp3",1,0.0,1
563,"http://media.nypl.org/esterhazy_5_4_08/esterhazy_5_4_08.mp3\t1193.mp3","http://media.nypl.org/esterhazy_5_4_08/esterhazy_5_4_08.mp3\t1193.mp3",1,0.0,1
564,"http://media.nypl.org/live/auster_curiol_9_24_08.mp3\t326.mp3","http://media.nypl.org/live/auster_curiol_9_24_08.mp3\t326.mp3",1,0.0,1
565,"http://media.nypl.org/audio/live_2006_11_29_uncle_tom.mp3","http://media.nypl.org/audio/live_2006_11_29_uncle_tom.mp3",1,0.0,1
566,"http://media.nypl.org/live/barenboim_12_9_08.mp3\t332.mp3","http://media.nypl.org/live/barenboim_12_9_08.mp3\t332.mp3",1,0.0,1
567,"http://media.nypl.org/live/rushdie_eugenides_6_27_08.mp3\t867.mp3","http://media.nypl.org/live/rushdie_eugenides_6_27_08.mp3\t867.mp3",1,0.0,1
568,"http://media.nypl.org/audio/live_2006_11_18_ideasday_gluttony.mp3","http://media.nypl.org/audio/live_2006_11_18_ideasday_gluttony.mp3",1,0.0,1
569,"http://media.nypl.org/teenlink_audio/125_street/2_Girls_Wanna_Fight.mp3\t2852.mp3","http://media.nypl.org/teenlink_audio/125_street/2_Girls_Wanna_Fight.mp3\t2852.mp3",1,0.0,1
570,"http://media.nypl.org/audio/live_2009_06_10_islam_part3.mp3\t306.mp3","http://media.nypl.org/audio/live_2009_06_10_islam_part3.mp3\t306.mp3",1,0.0,1
571,"http://media.nypl.org/audio/live_2006_11_03_spy.mp3","http://media.nypl.org/audio/live_2006_11_03_spy.mp3",1,0.0,1
572,"http://media.nypl.org/audio/live_2009_06_11_islam_part5.mp3\t88.mp3","http://media.nypl.org/audio/live_2009_06_11_islam_part5.mp3\t88.mp3",1,0.0,1
573,"http://media.nypl.org/audio/live_2009_06_09_islam_part1.mp3\t85.mp3","http://media.nypl.org/audio/live_2009_06_09_islam_part1.mp3\t85.mp3",1,0.0,1
574,"http://media.nypl.org/audio/live_2006_12_01_medievally.mp3","http://media.nypl.org/audio/live_2006_12_01_medievally.mp3",1,0.0,1
575,"http://media.nypl.org/audio/live_2009_04_24_cosmic_war.mp3\t510.mp3","http://media.nypl.org/audio/live_2009_04_24_cosmic_war.mp3\t510.mp3",1,0.0,1
576,"http://media.nypl.org/audio/live_2009_06_08_work.mp3\t299.mp3","http://media.nypl.org/audio/live_2009_06_08_work.mp3\t299.mp3",1,0.0,1
577,"http://media.nypl.org/audio/smallbiz_2006_12_05_accounting.mp3","http://media.nypl.org/audio/smallbiz_2006_12_05_accounting.mp3",1,0.0,1
578,"http://media.nypl.org/audio/live_2009_06_10_islam_part2.mp3\t520.mp3","http://media.nypl.org/audio/live_2009_06_10_islam_part2.mp3\t520.mp3",1,0.0,1
579,"http://media.nypl.org/audio/live_2009_09_24_solnit_coyote.mp3\t317.mp3","http://media.nypl.org/audio/live_2009_09_24_solnit_coyote.mp3\t317.mp3",1,0.0,1
580,"http://media.nypl.org/video/smallbiz_2006_12_05_accounting.mp4","http://media.nypl.org/video/smallbiz_2006_12_05_accounting.mp4",1,0.0,1
581,"http://media.nypl.org/teenlink_audio/96th_st_branch/5_outro.mp3\t864.mp3","http://media.nypl.org/teenlink_audio/96th_st_branch/5_outro.mp3\t864.mp3",1,0.0,1
582,"http://media.nypl.org/teenlink_audio/jefferson_market/1_Intro.mp3\t621.mp3","http://media.nypl.org/teenlink_audio/jefferson_market/1_Intro.mp3\t621.mp3",1,0.0,1
583,"http://media.nypl.org/audio/smallbiz_2006_12_06_break_rules.mp3","http://media.nypl.org/audio/smallbiz_2006_12_06_break_rules.mp3",1,0.0,1
584,"http://media.nypl.org/teenlink_audio/96th_st_branch/2_hospital_stories.mp3\t1325.mp3","http://media.nypl.org/teenlink_audio/96th_st_branch/2_hospital_stories.mp3\t1325.mp3",1,0.0,1
585,"http://media.nypl.org/teenlink_audio/125_street/7_Wrap_Up.mp3\t1758.mp3","http://media.nypl.org/teenlink_audio/125_street/7_Wrap_Up.mp3\t1758.mp3",1,0.0,1
586,"http://media.nypl.org/audio/lpa_2009_02_05_lincoln_concert.mp3","http://media.nypl.org/audio/lpa_2009_02_05_lincoln_concert.mp3",1,0.0,1
587,"http://media.nypl.org/teenlink_audio/96th_st_branch/1_intro.mp3\t1544.mp3","http://media.nypl.org/teenlink_audio/96th_st_branch/1_intro.mp3\t1544.mp3",1,0.0,1
588,"http://media.nypl.org/teenlink_audio/96th_st_branch/3_pay_day.mp3\t1100.mp3","http://media.nypl.org/teenlink_audio/96th_st_branch/3_pay_day.mp3\t1100.mp3",1,0.0,1
589,"http://media.nypl.org/video/lpa_2009_02_12_lincoln_bicentennial.mp4","http://media.nypl.org/video/lpa_2009_02_12_lincoln_bicentennial.mp4",1,0.0,1
590,"http://media.nypl.org/teenlink_audio/jefferson_market/3_Gaming_Rocks.mp3\t368.mp3","http://media.nypl.org/teenlink_audio/jefferson_market/3_Gaming_Rocks.mp3\t368.mp3",1,0.0,1
591,"http://media.nypl.org/audio/live_2009_09_25_parker_adams.mp3\t91.mp3","http://media.nypl.org/audio/live_2009_09_25_parker_adams.mp3\t91.mp3",1,0.0,1
592,"http://media.nypl.org/video/lpa_2009_02_05_lincoln_concert.mp4","http://media.nypl.org/video/lpa_2009_02_05_lincoln_concert.mp4",1,0.0,1
593,"http://media.nypl.org/teenlink_audio/125_street/5_Racism_and_Slurs.mp3\t2108.mp3","http://media.nypl.org/teenlink_audio/125_street/5_Racism_and_Slurs.mp3\t2108.mp3",1,0.0,1
594,"http://media.nypl.org/baker_3_20_08/baker_3_20_08.mp3\t1451.mp3","http://media.nypl.org/baker_3_20_08/baker_3_20_08.mp3\t1451.mp3",1,0.0,1
595,"http://media.nypl.org/audio/live_2006_12_05_roman_games.mp3","http://media.nypl.org/audio/live_2006_12_05_roman_games.mp3",1,0.0,1
596,"http://media.nypl.org/teenlink_audio/125_street/3_Boys_Playing_Girls.mp3\t2574.mp3","http://media.nypl.org/teenlink_audio/125_street/3_Boys_Playing_Girls.mp3\t2574.mp3",1,0.0,1
597,"http://media.nypl.org/teenlink_audio/125_street/1_Intro.mp3\t2958.mp3","http://media.nypl.org/teenlink_audio/125_street/1_Intro.mp3\t2958.mp3",1,0.0,1
598,"http://media.nypl.org/audio/live_2005_10_27_color_line.mp3","http://media.nypl.org/audio/live_2005_10_27_color_line.mp3",1,0.0,1
599,"http://media.nypl.org/schlink_5_4_08/schlink_5_4_08.mp3\t3340.mp3","http://media.nypl.org/schlink_5_4_08/schlink_5_4_08.mp3\t3340.mp3",1,0.0,1
600,"http://media.nypl.org/supporters/robinson_vaid_11_18_08.mp3\t3149.mp3","http://media.nypl.org/supporters/robinson_vaid_11_18_08.mp3\t3149.mp3",1,0.0,1
601,"http://media.nypl.org/audio/lpa_2009_02_12_lincoln_bicentennial.mp3","http://media.nypl.org/audio/lpa_2009_02_12_lincoln_bicentennial.mp3",1,0.0,1
602,"http://media.nypl.org/teenlink_audio/125_street/2_Girls_Wanna_Fight.mp3\t2767.mp3","http://media.nypl.org/teenlink_audio/125_street/2_Girls_Wanna_Fight.mp3\t2767.mp3",1,0.0,1
603,"http://media.nypl.org/teenlink_audio/125_street/4_What_Ghetto_Means.mp3\t2376.mp3","http://media.nypl.org/teenlink_audio/125_street/4_What_Ghetto_Means.mp3\t2376.mp3",1,0.0,1
604,"http://media.nypl.org/audio/live_2007_03_06_eros.mp3","http://media.nypl.org/audio/live_2007_03_06_eros.mp3",1,0.0,1
605,"http://media.nypl.org/Pamuk/Orhan_Pamuk.mp3\t4252.mp3","http://media.nypl.org/Pamuk/Orhan_Pamuk.mp3\t4252.mp3",1,0.0,1
606,"http://media.nypl.org/periodically_speaking/periodically_speaking_4_14_09.mp3\t4074.mp3","http://media.nypl.org/periodically_speaking/periodically_speaking_4_14_09.mp3\t4074.mp3",1,0.0,1
607,"http://media.nypl.org/audio/live_2007_03_07_poor.mp3","http://media.nypl.org/audio/live_2007_03_07_poor.mp3",1,0.0,1
608,"http://media.nypl.org/Phillips_11_12_07/Phillips_11_12_07.mp3\t3895.mp3","http://media.nypl.org/Phillips_11_12_07/Phillips_11_12_07.mp3\t3895.mp3",1,0.0,1
609,"http://media.nypl.org/audio/talkingbooks_2009_07_08_cassette_instructions.mp3","http://media.nypl.org/audio/talkingbooks_2009_07_08_cassette_instructions.mp3",1,0.0,1
610,"http://media.nypl.org/audio/live_2007_04_05_levi_tribute.mp3","http://media.nypl.org/audio/live_2007_04_05_levi_tribute.mp3",1,0.0,1
611,"http://media.nypl.org/Orwell_11_7_07/Orwell_11_7_07pt3.mp3\t4428.mp3","http://media.nypl.org/Orwell_11_7_07/Orwell_11_7_07pt3.mp3\t4428.mp3",1,0.0,1
612,"http://media.nypl.org/Richardson_1_24_08/Richardson_1_24_08.mp3\t3528.mp3","http://media.nypl.org/Richardson_1_24_08/Richardson_1_24_08.mp3\t3528.mp3",1,0.0,1
613,"http://media.nypl.org/audio/live_2007_04_23_alvarez.mp3","http://media.nypl.org/audio/live_2007_04_23_alvarez.mp3",1,0.0,1
614,"http://media.nypl.org/teenlink_audio/125_street/5_Racism_and_Slurs.mp3\t2173.mp3","http://media.nypl.org/teenlink_audio/125_street/5_Racism_and_Slurs.mp3\t2173.mp3",1,0.0,1
615,"http://media.nypl.org/video/live_2008_09_26_portraits_miracle.mp4","http://media.nypl.org/video/live_2008_09_26_portraits_miracle.mp4",1,0.0,1
616,"http://media.nypl.org/audio/live_2007_04_29_pen_voyage.mp3","http://media.nypl.org/audio/live_2007_04_29_pen_voyage.mp3",1,0.0,1
617,"http://media.nypl.org/video/live_2005_10_27_color_line.mp4","http://media.nypl.org/video/live_2005_10_27_color_line.mp4",1,0.0,1
618,"http://media.nypl.org/video/exhibitions_2004_03_23_subway.mp4","http://media.nypl.org/video/exhibitions_2004_03_23_subway.mp4",1,0.0,1
619,"http://media.nypl.org/audio/live_2007_04_13_morris.mp3","http://media.nypl.org/audio/live_2007_04_13_morris.mp3",1,0.0,1
620,"http://media.nypl.org/teenlink_audio/125_street/6_Confidence_plus_Beauty.mp3\t1967.mp3","http://media.nypl.org/teenlink_audio/125_street/6_Confidence_plus_Beauty.mp3\t1967.mp3",1,0.0,1
621,"http://media.nypl.org/video/nypltv_2007_02_22_peoples_palace.mp4","http://media.nypl.org/video/nypltv_2007_02_22_peoples_palace.mp4",1,0.0,1
622,"http://media.nypl.org/video/live_2009_06_11_shorts_islam5.mp4","http://media.nypl.org/video/live_2009_06_11_shorts_islam5.mp4",1,0.0,1
623,"http://media.nypl.org/video/live_2007_05_07_god.mp4","http://media.nypl.org/video/live_2007_05_07_god.mp4",1,0.0,1
624,"http://media.nypl.org/kings_county.avi","http://media.nypl.org/kings_county.avi",1,0.0,1
625,"http://media.nypl.org/nypl_now.avi","http://media.nypl.org/nypl_now.avi",1,0.0,1
626,"http://media.nypl.org/audio/live_2007_05_24_wedding.mp3","http://media.nypl.org/audio/live_2007_05_24_wedding.mp3",1,0.0,1
627,"http://media.nypl.org/audio/supporters_2008_03_06_conservators_wilentz.mp3","http://media.nypl.org/audio/supporters_2008_03_06_conservators_wilentz.mp3",1,0.0,1
628,"http://media.nypl.org/audio/teens_2007_06_01_classics_outro.mp3","http://media.nypl.org/audio/teens_2007_06_01_classics_outro.mp3",1,0.0,1
629,"http://media.nypl.org/audio/teens_2007_06_01_classics_ghost.mp3","http://media.nypl.org/audio/teens_2007_06_01_classics_ghost.mp3",1,0.0,1
630,"http://media.nypl.org/http://media.nypl.org/live/ofaolain_6_24_08.mp3","http://media.nypl.org/http://media.nypl.org/live/ofaolain_6_24_08.mp3",1,0.0,1
631,"http://media.nypl.org/audio/live_2007_05_07_god.mp3","http://media.nypl.org/audio/live_2007_05_07_god.mp3",1,0.0,1
632,"http://media.nypl.org/http://media.nypl.org/live/eminent_domain_6_18_08.mp3","http://media.nypl.org/http://media.nypl.org/live/eminent_domain_6_18_08.mp3",1,0.0,1
633,"http://media.nypl.org/http://media.nypl.org/live/levy_zizek_9_16_08.mp3","http://media.nypl.org/http://media.nypl.org/live/levy_zizek_9_16_08.mp3",1,0.0,1
634,"http://media.nypl.org/audio/teens_2007_06_01_classics_bible.mp3","http://media.nypl.org/audio/teens_2007_06_01_classics_bible.mp3",1,0.0,1
635,"http://media.nypl.org/http://media.nypl.org/live/mendelsohn_wood_9_17_08.mp3","http://media.nypl.org/http://media.nypl.org/live/mendelsohn_wood_9_17_08.mp3",1,0.0,1
636,"http://media.nypl.org/http://media.nypl.org/fuller_goldman_joris_malan_zyl_5_4_08/fuller_goldman_joris_malan_zyl_5_4_08.mp3","http://media.nypl.org/http://media.nypl.org/fuller_goldman_joris_malan_zyl_5_4_08/fuller_goldman_joris_malan_zyl_5_4_08.mp3",1,0.0,1
637,"http://media.nypl.org/audio/teens_2007_06_01_classics_intro.mp3","http://media.nypl.org/audio/teens_2007_06_01_classics_intro.mp3",1,0.0,1
638,"http://media.nypl.org/http://media.nypl.org/eugenedies_5_4_08/eugenedies_5_4_08.mp3","http://media.nypl.org/http://media.nypl.org/eugenedies_5_4_08/eugenedies_5_4_08.mp3",1,0.0,1
639,"http://media.nypl.org/http://media.nypl.org/baker_3_20_08/baker_3_20_08.mp3","http://media.nypl.org/http://media.nypl.org/baker_3_20_08/baker_3_20_08.mp3",1,0.0,1
640,"http://media.nypl.org/audio/teens_2007_06_01_classics_1984.mp3","http://media.nypl.org/audio/teens_2007_06_01_classics_1984.mp3",1,0.0,1
641,"http://media.nypl.org/http://media.nypl.org/baldwin_3_18_08/baldwin_3_18_08.mp3","http://media.nypl.org/http://media.nypl.org/baldwin_3_18_08/baldwin_3_18_08.mp3",1,0.0,1
642,"http://media.nypl.org/http://media.nypl.org/against_the_machine_4_10_08/against_the_machine_4_10_08.mp3","http://media.nypl.org/http://media.nypl.org/against_the_machine_4_10_08/against_the_machine_4_10_08.mp3",1,0.0,1
643,"http://media.nypl.org/audio/teens_2007_06_01_classics_lolita.mp3","http://media.nypl.org/audio/teens_2007_06_01_classics_lolita.mp3",1,0.0,1
644,"http://media.nypl.org/http://media.nypl.org/esterhazy_5_4_08/esterhazy_5_4_08.mp3","http://media.nypl.org/http://media.nypl.org/esterhazy_5_4_08/esterhazy_5_4_08.mp3",1,0.0,1
645,"http://media.nypl.org/http://media.nypl.org/live/badinter_katyal_9_19_08.mp3","http://media.nypl.org/http://media.nypl.org/live/badinter_katyal_9_19_08.mp3",1,0.0,1
646,"http://media.nypl.org/audio/cullman_2007_10_10_child.mp3","http://media.nypl.org/audio/cullman_2007_10_10_child.mp3",1,0.0,1
647,"http://media.nypl.org/http://media.nypl.org/Kristof_11_30_07/Kristof_11_30_07.mp3","http://media.nypl.org/http://media.nypl.org/Kristof_11_30_07/Kristof_11_30_07.mp3",1,0.0,1
648,"http://media.nypl.org/http://media.nypl.org/Richardson_1_24_08/Richardson_1_24_08.mp3","http://media.nypl.org/http://media.nypl.org/Richardson_1_24_08/Richardson_1_24_08.mp3",1,0.0,1
649,"http://media.nypl.org/video/live_2007_09_19_pamuk.mp4","http://media.nypl.org/video/live_2007_09_19_pamuk.mp4",1,0.0,1
650,"http://media.nypl.org/http://media.nypl.org/Eco_11_15_07/Eco_11_15_07.mp3","http://media.nypl.org/http://media.nypl.org/Eco_11_15_07/Eco_11_15_07.mp3",1,0.0,1
651,"http://media.nypl.org/http://media.nypl.org/Nooteboom_11_19_07/Nooteboom_11_19_07.mp3","http://media.nypl.org/http://media.nypl.org/Nooteboom_11_19_07/Nooteboom_11_19_07.mp3",1,0.0,1
652,"http://media.nypl.org/video/live_2007_10_18_pevear.mp4","http://media.nypl.org/video/live_2007_10_18_pevear.mp4",1,0.0,1
653,"http://media.nypl.org/http://media.nypl.org/Tippett_Brown_1_29_08/Tippett_Brown_1_29_08.mp3","http://media.nypl.org/http://media.nypl.org/Tippett_Brown_1_29_08/Tippett_Brown_1_29_08.mp3",1,0.0,1
654,"http://media.nypl.org/http://media.nypl.org/Kalman_10_23_07/Kalman_10_23_07.mp3","http://media.nypl.org/http://media.nypl.org/Kalman_10_23_07/Kalman_10_23_07.mp3",1,0.0,1
655,"http://media.nypl.org/audio/cullman_2007_10_16_white_oates.mp3","http://media.nypl.org/audio/cullman_2007_10_16_white_oates.mp3",1,0.0,1
656,"http://media.nypl.org/http://media.nypl.org/war_and_peace_10_18_07/war_and_peace.mp3","http://media.nypl.org/http://media.nypl.org/war_and_peace_10_18_07/war_and_peace.mp3",1,0.0,1
657,"http://media.nypl.org/http://media.nypl.org/Gingrich_11_1_07/Gingrich_11_1_07.mp3","http://media.nypl.org/http://media.nypl.org/Gingrich_11_1_07/Gingrich_11_1_07.mp3",1,0.0,1
658,"http://media.nypl.org/video/live_2007_10_15_fashion.mp4","http://media.nypl.org/video/live_2007_10_15_fashion.mp4",1,0.0,1
659,"http://media.nypl.org/http://media.nypl.org/Orwell_11_7_07/Orwell_11_7_07pt1.mp3","http://media.nypl.org/http://media.nypl.org/Orwell_11_7_07/Orwell_11_7_07pt1.mp3",1,0.0,1
660,"http://media.nypl.org/http://media.nypl.org/edible_estates_3_7_08/edible_estates_3_7_08.mp3","http://media.nypl.org/http://media.nypl.org/edible_estates_3_7_08/edible_estates_3_7_08.mp3",1,0.0,1
661,"http://media.nypl.org/audio/live_2007_09_19_pamuk.mp3","http://media.nypl.org/audio/live_2007_09_19_pamuk.mp3",1,0.0,1
662,"http://media.nypl.org/http://media.nypl.org/live/antunes_9_23_08.mp3","http://media.nypl.org/http://media.nypl.org/live/antunes_9_23_08.mp3",1,0.0,1
663,"http://media.nypl.org/http://media.nypl.org/live/video/remix_2_26_09.mp4","http://media.nypl.org/http://media.nypl.org/live/video/remix_2_26_09.mp4",1,0.0,1
664,"http://media.nypl.org/audio/live_2007_10_12_moth.mp3","http://media.nypl.org/audio/live_2007_10_12_moth.mp3",1,0.0,1
665,"http://media.nypl.org/http://media.nypl.org/gourevitch_5_13_08/gourevitch_5_13_08.mp3","http://media.nypl.org/http://media.nypl.org/gourevitch_5_13_08/gourevitch_5_13_08.mp3",1,0.0,1
666,"http://media.nypl.org/http://media.nypl.org/video/live_2009_06_08_work.mp4","http://media.nypl.org/http://media.nypl.org/video/live_2009_06_08_work.mp4",1,0.0,1
667,"http://media.nypl.org/audio/periodically_speaking_2007_10_09.mp3","http://media.nypl.org/audio/periodically_speaking_2007_10_09.mp3",1,0.0,1
668,"http://media.nypl.org/http://media.nypl.org/live/video/live_2009_05_30_arab.mp4","http://media.nypl.org/http://media.nypl.org/live/video/live_2009_05_30_arab.mp4",1,0.0,1
669,"http://media.nypl.org/http://media.nypl.org/live/video/live_boom_4_14_09.mp4","http://media.nypl.org/http://media.nypl.org/live/video/live_boom_4_14_09.mp4",1,0.0,1
670,"http://media.nypl.org/audio/kids_2006_11_13_moore.mp3","http://media.nypl.org/audio/kids_2006_11_13_moore.mp3",1,0.0,1
